,origin_airport_id,op_unique_carrier,Delayed,ratio,Ratio_Percentage
3008,14689,YV,0,38,
3009,14689,YV,1,16,
3010,14696,EV,0,6,
3011,14696,EV,1,2,
3012,14696,G4,0,74,
3013,14696,G4,1,19,
3014,14696,OH,0,80,
3015,14696,OH,1,22,
3016,14696,OO,0,584,
3017,14696,OO,1,115,
3018,14698,MQ,0,40,
3019,14698,MQ,1,10,
3020,14698,OO,0,659,
3021,14698,OO,1,152,
3022,14709,AS,0,109,
3023,14709,AS,1,31,
3024,14711,G4,0,18,
3025,14711,G4,1,10,
3026,14711,MQ,0,37,
3027,14711,MQ,1,13,
3028,14711,OO,0,97,
3029,14711,OO,1,17,
3030,14716,G4,0,78,
3031,14716,G4,1,25,
3032,14716,OO,0,87,
3033,14716,OO,1,13,
3034,14730,9E,0,44,
3035,14730,9E,1,18,
3036,14730,AA,0,47,
3037,14730,AA,1,10,
3038,14730,DL,0,374,
3039,14730,DL,1,37,
3040,14730,EV,0,62,
3041,14730,EV,1,26,
3042,14730,F9,0,19,
3043,14730,F9,1,3,
3044,14730,G4,0,61,
3045,14730,G4,1,26,
3046,14730,MQ,0,155,
3047,14730,MQ,1,46,
3048,14730,OH,0,253,
3049,14730,OH,1,32,
3050,14730,OO,0,186,
3051,14730,OO,1,56,
3052,14730,WN,0,561,
3053,14730,WN,1,34,
3054,14730,YV,0,217,
3055,14730,YV,1,48,
3056,14730,YX,0,739,
3057,14730,YX,1,136,
3058,14747,AA,0,600,
3059,14747,AA,1,204,
3060,14747,AS,0,6279,
3061,14747,AS,1,2901,
3062,14747,B6,0,179,
3063,14747,B6,1,62,
3064,14747,DL,0,3384,
3065,14747,DL,1,788,
3066,14747,F9,0,38,
3067,14747,F9,1,17,
3068,14747,HA,0,88,
3069,14747,HA,1,45,
3070,14747,NK,0,138,
3071,14747,NK,1,13,
3072,14747,OO,0,1642,
3073,14747,OO,1,457,
3074,14747,UA,0,916,
3075,14747,UA,1,140,
3076,14747,WN,0,1030,
3077,14747,WN,1,260,
3078,14747,YX,0,6,
3079,14761,G4,0,1034,
3080,14761,G4,1,233,
3081,14771,AA,0,1439,
3082,14771,AA,1,358,
3083,14771,AS,0,2153,
3084,14771,AS,1,688,
3085,14771,B6,0,668,
3086,14771,B6,1,123,
3087,14771,DL,0,1610,
3088,14771,DL,1,332,
3089,14771,F9,0,163,
3090,14771,F9,1,57,
3091,14771,HA,0,120,
3092,14771,HA,1,32,
3093,14771,OO,0,4612,
3094,14771,OO,1,1356,
3095,14771,UA,0,5665,
3096,14771,UA,1,1401,
3097,14771,WN,0,1577,
3098,14771,WN,1,262,
3099,14783,9E,0,156,
3100,14783,9E,1,33,
3101,14783,EV,0,8,
3102,14783,EV,1,2,
3103,14783,G4,0,59,
3104,14783,G4,1,21,
3105,14783,MQ,0,480,
3106,14783,MQ,1,165,
3107,14783,OO,0,140,
3108,14783,OO,1,25,
3109,14794,OO,0,496,
3110,14794,OO,1,64,
3111,14802,OO,0,120,
3112,14802,OO,1,21,
3113,14812,OO,1,28,
3114,14812,OO,0,27,
3115,14814,9E,0,224,
3116,14814,9E,1,48,
3117,14814,EV,0,116,
3118,14814,EV,1,20,
3119,14814,G4,0,13,
3120,14814,G4,1,2,
3121,14814,MQ,0,146,
3122,14814,MQ,1,47,
3123,14814,OH,0,82,
3124,14814,OH,1,22,
3125,14814,OO,0,131,
3126,14814,OO,1,24,
3127,14814,YV,0,11,
3128,14828,AS,0,101,
3129,14828,AS,1,36,
3130,14831,AA,0,428,
3131,14831,AA,1,79,
3132,14831,AS,0,691,
3133,14831,AS,1,188,
3134,14831,B6,0,127,
3135,14831,B6,1,23,
3136,14831,DL,0,537,
3137,14831,DL,1,115,
3138,14831,F9,0,69,
3139,14831,F9,1,16,
3140,14831,HA,0,91,
3141,14831,HA,1,13,
3142,14831,OO,0,604,
3143,14831,OO,1,70,
3144,14831,UA,0,194,
3145,14831,UA,1,29,
3146,14831,WN,0,4655,
3147,14831,WN,1,470,
3148,14842,MQ,0,179,
3149,14842,MQ,1,47,
3150,14843,AA,0,590,
3151,14843,AA,1,68,
3152,14843,B6,0,1116,
3153,14843,B6,1,436,
3154,14843,DL,0,406,
3155,14843,DL,1,56,
3156,14843,F9,0,262,
3157,14843,F9,1,98,
3158,14843,G4,0,15,
3159,14843,G4,1,6,
3160,14843,NK,0,426,
3161,14843,NK,1,121,
3162,14843,UA,0,292,
3163,14843,UA,1,79,
3164,14843,WN,0,469,
3165,14843,WN,1,114,
3166,14869,AA,0,559,
3167,14869,AA,1,101,
3168,14869,AS,0,158,
3169,14869,AS,1,43,
3170,14869,B6,0,270,
3171,14869,B6,1,130,
3172,14869,DL,0,5301,
3173,14869,DL,1,1303,
3174,14869,EV,1,4,
3175,14869,EV,0,1,
3176,14869,F9,0,197,
3177,14869,F9,1,37,
3178,14869,OO,0,5920,
3179,14869,OO,1,859,
3180,14869,UA,0,431,
3181,14869,UA,1,62,
3182,14869,WN,0,1317,
3183,14869,WN,1,227,
3184,14869,YV,0,16,
3185,14869,YV,1,4,
3186,14869,YX,0,13,
3187,14869,YX,1,2,
3188,14877,OO,0,94,
3189,14877,OO,1,37,
3190,14893,AA,0,413,
3191,14893,AA,1,89,
3192,14893,AS,0,192,
3193,14893,AS,1,84,
3194,14893,B6,0,137,
3195,14893,B6,1,11,
3196,14893,DL,0,323,
3197,14893,DL,1,48,
3198,14893,F9,0,79,
3199,14893,F9,1,23,
3200,14893,HA,0,95,
3201,14893,HA,1,8,
3202,14893,NK,0,136,
3203,14893,NK,1,16,
3204,14893,OO,0,775,
3205,14893,OO,1,166,
3206,14893,UA,0,343,
3207,14893,UA,1,53,
3208,14893,WN,0,3728,
3209,14893,WN,1,447,
3210,14893,YX,0,39,
3211,14893,YX,1,3,
3212,14905,G4,0,21,
3213,14905,G4,1,6,
3214,14908,AA,0,669,
3215,14908,AA,1,123,
3216,14908,AS,0,412,
3217,14908,AS,1,126,
3218,14908,DL,0,421,
3219,14908,DL,1,145,
3220,14908,F9,0,85,
3221,14908,F9,1,16,
3222,14908,OO,0,586,
3223,14908,OO,1,105,
3224,14908,UA,0,725,
3225,14908,UA,1,105,
3226,14908,WN,0,1745,
3227,14908,WN,1,192,
3228,14952,G4,0,13,
3229,14952,G4,1,5,
3230,14952,MQ,0,71,
3231,14952,MQ,1,36,
3232,14952,OO,0,85,
3233,14952,OO,1,15,
3234,14955,UA,0,69,
3235,14955,UA,1,5,
3236,14960,MQ,0,116,
3237,14960,MQ,1,29,
3238,14986,AA,0,43,
3239,14986,AA,1,7,
3240,14986,B6,0,65,
3241,14986,B6,1,39,
3242,14986,DL,0,323,
3243,14986,DL,1,52,
3244,14986,F9,0,79,
3245,14986,F9,1,9,
3246,14986,G4,0,258,
3247,14986,G4,1,72,
3248,14986,MQ,0,80,
3249,14986,MQ,1,24,
3250,14986,OH,0,171,
3251,14986,OH,1,40,
3252,14986,OO,0,1,
3253,14986,UA,0,157,
3254,14986,UA,1,43,
3255,14986,YV,0,45,
3256,14986,YV,1,5,
3257,14986,YX,0,156,
3258,14986,YX,1,31,
3259,15008,G4,0,11,
3260,15008,G4,1,10,
3261,15016,9E,0,323,
3262,15016,9E,1,62,
3263,15016,AA,0,857,
3264,15016,AA,1,194,
3265,15016,AS,0,37,
3266,15016,AS,1,20,
3267,15016,DL,0,666,
3268,15016,DL,1,67,
3269,15016,EV,0,215,
3270,15016,EV,1,63,
3271,15016,F9,0,82,
3272,15016,F9,1,49,
3273,15016,MQ,0,68,
3274,15016,MQ,1,3,
3275,15016,OH,0,223,
3276,15016,OH,1,71,
3277,15016,OO,0,248,
3278,15016,OO,1,77,
3279,15016,UA,0,22,
3280,15016,WN,0,4310,
3281,15016,WN,1,902,
3282,15016,YV,0,62,
3283,15016,YV,1,22,
3284,15016,YX,0,412,
3285,15016,YX,1,78,
3286,15023,MQ,0,12,
3287,15023,OO,0,358,
3288,15023,OO,1,55,
3289,15023,YV,0,40,
3290,15023,YV,1,12,
3291,15024,AA,0,218,
3292,15024,AA,1,41,
3293,15024,B6,0,84,
3294,15024,B6,1,27,
3295,15024,DL,0,105,
3296,15024,DL,1,27,
3297,15024,NK,0,43,
3298,15024,NK,1,17,
3299,15024,UA,0,106,
3300,15024,UA,1,23,
3301,15027,AA,0,95,
3302,15027,AA,1,26,
3303,15027,DL,0,10,
3304,15027,DL,1,10,
3305,15027,NK,0,16,
3306,15027,NK,1,6,
3307,15041,OO,0,200,
3308,15041,OO,1,50,
3309,15048,MQ,0,123,
3310,15048,MQ,1,54,
3311,15070,B6,0,74,
3312,15070,B6,1,30,
3313,15070,G4,0,27,
3314,15070,G4,1,7,
3315,15070,OO,0,47,
3316,15070,OO,1,9,
3317,15074,MQ,0,79,
3318,15074,MQ,1,17,
3319,15096,9E,0,172,
3320,15096,9E,1,30,
3321,15096,AA,0,162,
3322,15096,AA,1,23,
3323,15096,B6,0,167,
3324,15096,B6,1,41,
3325,15096,DL,0,167,
3326,15096,DL,1,15,
3327,15096,F9,0,54,
3328,15096,F9,1,28,
3329,15096,G4,0,68,
3330,15096,G4,1,22,
3331,15096,MQ,0,7,
3332,15096,OH,0,148,
3333,15096,OH,1,59,
3334,15096,OO,0,253,
3335,15096,OO,1,75,
3336,15096,UA,0,39,
3337,15096,UA,1,5,
3338,15096,YV,1,6,
3339,15096,YV,0,3,
3340,15096,YX,0,116,
3341,15096,YX,1,19,
3342,15249,9E,0,214,
3343,15249,9E,1,24,
3344,15249,DL,0,110,
3345,15249,DL,1,13,
3346,15249,MQ,0,225,
3347,15249,MQ,1,66,
3348,15249,OH,0,195,
3349,15249,OH,1,67,
3350,15249,OO,0,6,
3351,15249,YV,0,30,
3352,15249,YV,1,11,
3353,15295,G4,0,39,
3354,15295,G4,1,14,
3355,15295,MQ,0,102,
3356,15295,MQ,1,41,
3357,15295,OH,0,2,
3358,15304,9E,0,108,
3359,15304,9E,1,9,
3360,15304,AA,0,1536,
3361,15304,AA,1,259,
3362,15304,AS,0,70,
3363,15304,AS,1,32,
3364,15304,B6,0,484,
3365,15304,B6,1,181,
3366,15304,DL,0,1540,
3367,15304,DL,1,187,
3368,15304,F9,0,620,
3369,15304,F9,1,146,
3370,15304,NK,0,1123,
3371,15304,NK,1,226,
3372,15304,UA,0,938,
3373,15304,UA,1,153,
3374,15304,WN,0,3087,
3375,15304,WN,1,554,
3376,15323,9E,0,60,
3377,15323,9E,1,7,
3378,15323,DL,0,36,
3379,15323,DL,1,2,
3380,15323,G4,0,15,
3381,15323,MQ,0,196,
3382,15323,MQ,1,37,
3383,15323,OO,0,138,
3384,15323,OO,1,36,
3385,15356,F9,0,372,
3386,15356,F9,1,86,
3387,15370,9E,0,34,
3388,15370,9E,1,6,
3389,15370,AA,0,277,
3390,15370,AA,1,57,
3391,15370,DL,0,165,
3392,15370,DL,1,17,
3393,15370,EV,0,157,
3394,15370,EV,1,19,
3395,15370,G4,0,23,
3396,15370,G4,1,17,
3397,15370,MQ,0,186,
3398,15370,MQ,1,32,
3399,15370,OH,0,41,
3400,15370,OH,1,9,
3401,15370,OO,0,211,
3402,15370,OO,1,32,
3403,15370,UA,0,71,
3404,15370,UA,1,3,
3405,15370,WN,0,553,
3406,15370,WN,1,62,
3407,15370,YV,0,91,
3408,15370,YV,1,19,
3409,15370,YX,0,42,
3410,15370,YX,1,6,
3411,15376,AA,0,456,
3412,15376,AA,1,91,
3413,15376,AS,0,49,
3414,15376,AS,1,39,
3415,15376,DL,0,187,
3416,15376,DL,1,42,
3417,15376,EV,1,4,
3418,15376,F9,0,21,
3419,15376,F9,1,1,
3420,15376,G4,0,31,
3421,15376,G4,1,14,
3422,15376,OO,0,758,
3423,15376,OO,1,129,
3424,15376,UA,0,108,
3425,15376,UA,1,6,
3426,15376,WN,0,515,
3427,15376,WN,1,39,
3428,15376,YV,0,243,
3429,15376,YV,1,43,
3430,15376,YX,0,11,
3431,15380,9E,0,14,
3432,15380,9E,1,8,
3433,15380,DL,0,29,
3434,15380,DL,1,13,
3435,15380,EV,0,29,
3436,15380,EV,1,11,
3437,15380,G4,0,31,
3438,15380,G4,1,25,
3439,15380,MQ,0,66,
3440,15380,MQ,1,12,
3441,15380,OO,0,166,
3442,15380,OO,1,35,
3443,15380,YX,0,2,
3444,15389,OO,0,193,
3445,15389,OO,1,21,
3446,15401,MQ,0,116,
3447,15401,MQ,1,26,
3448,15411,F9,0,13,
3449,15411,F9,1,2,
3450,15411,MQ,0,166,
3451,15411,MQ,1,61,
3452,15412,9E,0,624,
3453,15412,9E,1,89,
3454,15412,DL,0,56,
3455,15412,EV,0,181,
3456,15412,EV,1,46,
3457,15412,F9,0,28,
3458,15412,F9,1,4,
3459,15412,G4,0,174,
3460,15412,G4,1,43,
3461,15412,MQ,0,40,
3462,15412,MQ,1,22,
3463,15412,OH,0,385,
3464,15412,OH,1,120,
3465,15412,OO,0,56,
3466,15412,OO,1,25,
3467,15412,YV,0,118,
3468,15412,YV,1,37,
3469,15412,YX,0,164,
3470,15412,YX,1,26,
3471,15454,OO,0,20,
3472,15582,OO,0,62,
3473,15582,OO,1,17,
3474,15607,OO,0,114,
3475,15607,OO,1,33,
3476,15624,9E,0,95,
3477,15624,9E,1,13,
3478,15624,AA,0,41,
3479,15624,AA,1,18,
3480,15624,DL,0,176,
3481,15624,DL,1,19,
3482,15624,EV,0,82,
3483,15624,EV,1,7,
3484,15624,G4,0,62,
3485,15624,G4,1,4,
3486,15624,OH,0,216,
3487,15624,OH,1,59,
3488,15624,YV,0,66,
3489,15624,YV,1,15,
3490,15624,YX,0,10,
3491,15624,YX,1,4,
3492,15841,AS,0,74,
3493,15841,AS,1,22,
3494,15919,9E,0,279,
3495,15919,9E,1,37,
3496,15919,AA,0,67,
3497,15919,AA,1,18,
3498,15919,DL,0,50,
3499,15919,DL,1,4,
3500,15919,EV,0,37,
3501,15919,EV,1,8,
3502,15919,F9,0,18,
3503,15919,F9,1,4,
3504,15919,G4,0,39,
3505,15919,G4,1,12,
3506,15919,MQ,0,460,
3507,15919,MQ,1,98,
3508,15919,OH,0,77,
3509,15919,OH,1,20,
3510,15919,OO,0,104,
3511,15919,OO,1,28,
3512,15919,YV,0,79,
3513,15919,YV,1,18,
3514,15919,YX,0,337,
3515,15919,YX,1,64,
3516,15991,AS,0,68,
3517,15991,AS,1,13,
3518,16218,OO,0,144,
3519,16218,OO,1,22,
3520,16218,YV,0,117,
3521,16218,YV,1,30,
3522,16869,OO,0,80,
3523,16869,OO,1,31,
